SalesKey,InvoiceNo,CustomerKey,ProductKey,DateKey,Quantity,UnitPrice,Revenue
38637,541706,2040,2463,36,288.0,0.64,184.32
38638,541706,2040,335,36,6.0,4.95,29.700000000000003
38639,541706,2040,681,36,12.0,2.95,35.400000000000006
38640,541706,2040,2462,36,24.0,0.95,22.799999999999997
38641,541706,2040,587,36,4.0,7.95,31.8
38642,541708,2099,853,36,10.0,1.95,19.5
38643,541709,1838,310,36,12.0,1.25,15.0
38644,541709,1838,2384,36,12.0,0.85,10.2
38645,541709,1838,2056,36,12.0,0.85,10.2
38646,541709,1838,1766,36,12.0,1.45,17.4
38647,541709,1838,1266,36,8.0,2.1,16.8
38648,541709,1838,1178,36,12.0,1.65,19.799999999999997
38649,541709,1838,1177,36,12.0,1.65,19.799999999999997
38650,541709,1838,1074,36,24.0,0.65,15.600000000000001
38651,541709,1838,1599,36,4.0,6.75,27.0
38652,541709,1838,1319,36,3.0,5.95,17.85
38653,541709,1838,2188,36,6.0,1.65,9.899999999999999
38654,541709,1838,426,36,2.0,5.95,11.9
38655,541709,1838,1465,36,3.0,5.95,17.85
38656,541709,1838,2605,36,6.0,2.55,15.299999999999999
38657,541709,1838,802,36,12.0,1.25,15.0
38658,541709,1838,1081,36,1.0,12.75,12.75
38659,541709,1838,997,36,3.0,4.95,14.850000000000001
38660,541709,1838,905,36,12.0,0.42,5.04
38661,541709,1838,1924,36,12.0,1.49,17.88
38662,541709,1838,923,36,12.0,1.49,17.88
38663,541709,1838,1528,36,3.0,4.95,14.850000000000001
38664,541709,1838,1530,36,4.0,3.95,15.8
38665,541709,1838,809,36,12.0,1.25,15.0
38666,541709,1838,810,36,12.0,1.25,15.0
38667,541709,1838,804,36,12.0,1.25,15.0
38668,541709,1838,1507,36,6.0,2.95,17.700000000000003
38669,541709,1838,1691,36,4.0,9.95,39.8
38670,541711,843,1241,36,36.0,1.45,52.199999999999996
38671,541711,843,1754,36,48.0,1.85,88.80000000000001
38672,541711,843,321,36,96.0,0.64,61.44
38673,541711,843,1170,36,48.0,1.45,69.6
38674,541711,843,1168,36,96.0,1.45,139.2
38675,541711,843,2021,36,24.0,2.1,50.400000000000006
38676,541711,843,1425,36,96.0,0.64,61.44
38677,541711,843,1708,36,96.0,0.64,61.44
38678,541711,843,313,36,96.0,0.64,61.44
38679,541711,843,339,36,24.0,1.25,30.0
38680,541711,843,951,36,12.0,2.95,35.400000000000006
38681,541711,843,1439,36,2.0,8.5,17.0
38682,541711,843,1437,36,12.0,7.65,91.80000000000001
38683,541711,843,1436,36,4.0,8.5,34.0
38684,541711,843,860,36,50.0,2.55,127.49999999999999
38685,541711,843,859,36,50.0,2.55,127.49999999999999
38686,541711,843,856,36,50.0,2.55,127.49999999999999
38687,541711,843,1215,36,20.0,1.65,33.0
38688,541711,843,1213,36,100.0,1.45,145.0
38689,541711,843,1214,36,20.0,1.65,33.0
38690,541711,843,2562,36,100.0,1.65,165.0
38691,541711,843,1271,36,6.0,3.35,20.1
38692,541711,843,1272,36,6.0,3.35,20.1
38693,541711,843,1273,36,12.0,3.35,40.2
38694,541711,843,1274,36,12.0,3.35,40.2
38695,541711,843,1275,36,18.0,3.35,60.300000000000004
38696,541711,843,1277,36,12.0,2.95,35.400000000000006
38697,541711,843,1278,36,12.0,2.95,35.400000000000006
38698,541711,843,1559,36,2.0,8.5,17.0
38699,541711,843,536,36,24.0,3.39,81.36
38700,541711,843,544,36,96.0,2.55,244.79999999999998
38701,541711,843,1375,36,96.0,1.06,101.76
38702,541711,843,846,36,288.0,0.36,103.67999999999999
38703,541711,843,845,36,288.0,0.36,103.67999999999999
38704,541711,843,1528,36,6.0,4.95,29.700000000000003
38705,541711,843,1757,36,36.0,3.75,135.0
38706,541711,843,1759,36,24.0,0.85,20.4
38707,541711,843,1760,36,12.0,0.85,10.2
38708,541711,843,1763,36,36.0,1.25,45.0
38709,541711,843,2223,36,12.0,1.25,15.0
38710,541711,843,2224,36,48.0,1.25,60.0
38711,541711,843,1761,36,144.0,1.85,266.40000000000003
38712,541711,843,2222,36,12.0,2.1,25.200000000000003
38713,541711,843,396,36,120.0,0.42,50.4
38714,541711,843,875,36,120.0,0.42,50.4
38715,541711,843,876,36,120.0,0.42,50.4
38716,541711,843,2564,36,100.0,1.65,165.0
38717,541711,843,152,36,100.0,1.06,106.0
38718,541711,843,2479,36,72.0,3.39,244.08
38719,541711,843,1294,36,16.0,4.25,68.0
38720,541711,843,1296,36,16.0,4.25,68.0
38721,541711,843,1153,36,24.0,1.25,30.0
38722,541711,843,1226,36,108.0,1.06,114.48
38723,541711,843,1699,36,50.0,1.65,82.5
38724,541711,843,1202,36,50.0,1.65,82.5
38725,541711,843,1164,36,96.0,2.55,244.79999999999998
38726,541711,843,1167,36,48.0,1.45,69.6
38727,541711,843,1441,36,64.0,1.65,105.6
38728,541711,843,399,36,24.0,4.25,102.0
38729,541711,843,400,36,12.0,8.95,107.39999999999999
38730,541711,843,1440,36,8.0,4.95,39.6
38731,541711,843,1696,36,72.0,2.95,212.4
38732,541711,843,1695,36,4.0,8.5,34.0
38733,541711,843,167,36,72.0,1.69,121.67999999999999
38734,541711,843,168,36,18.0,2.1,37.800000000000004
38735,541711,843,354,36,18.0,2.1,37.800000000000004
38736,541711,843,1697,36,18.0,2.55,45.9
38737,541711,843,412,36,96.0,0.72,69.12
38738,541711,843,414,36,96.0,1.45,139.2
38739,541711,843,1181,36,24.0,0.21,5.04
38740,541711,843,1180,36,24.0,0.21,5.04
38741,541711,843,126,36,16.0,1.25,20.0
38742,541711,843,129,36,24.0,1.25,30.0
38743,541711,843,1183,36,48.0,0.85,40.8
38744,541711,843,418,36,12.0,4.95,59.400000000000006
38745,541711,843,1465,36,6.0,5.95,35.7
38746,541711,843,1463,36,30.0,1.65,49.5
38747,541711,843,1464,36,10.0,1.95,19.5
38748,541711,843,1372,36,96.0,1.45,139.2
38749,541711,843,1367,36,96.0,1.45,139.2
38750,541711,843,1369,36,96.0,1.45,139.2
38751,541711,843,898,36,144.0,0.36,51.839999999999996
38752,541711,843,894,36,72.0,0.36,25.919999999999998
38753,541711,843,1522,36,72.0,0.36,25.919999999999998
38754,541711,843,893,36,72.0,0.36,25.919999999999998
38755,541711,843,1781,36,72.0,0.36,25.919999999999998
38756,541711,843,707,36,96.0,2.1,201.60000000000002
38757,541711,843,1756,36,48.0,2.55,122.39999999999999
38758,541711,843,706,36,64.0,2.1,134.4
38759,541711,843,705,36,64.0,2.1,134.4
38760,541711,843,397,36,120.0,0.42,50.4
38761,541711,843,667,36,12.0,1.25,15.0
38762,541711,843,1083,36,96.0,1.45,139.2
38763,541711,843,1084,36,96.0,1.45,139.2
38764,541711,843,1289,36,108.0,2.1,226.8
38765,541711,843,1062,36,24.0,2.1,50.400000000000006
38766,541711,843,1086,36,72.0,0.85,61.199999999999996
38767,541711,843,1578,36,12.0,1.25,15.0
38768,541711,843,1579,36,24.0,1.25,30.0
38769,541711,843,1580,36,12.0,1.25,15.0
38770,541711,843,1582,36,12.0,1.25,15.0
38771,541711,843,420,36,30.0,2.55,76.5
38772,541711,843,299,36,24.0,0.85,20.4
38773,541711,843,612,36,30.0,2.25,67.5
38774,541711,843,530,36,24.0,2.55,61.199999999999996
38775,541711,843,532,36,24.0,1.85,44.400000000000006
38776,541712,1987,2531,36,1.0,1.25,1.25
38777,541712,1987,2532,36,1.0,1.25,1.25
38778,541712,1987,2530,36,1.0,1.25,1.25
38779,541712,1987,2534,36,1.0,1.25,1.25
38780,541712,1987,2533,36,1.0,1.25,1.25
38781,541712,1987,939,36,2.0,1.65,3.3
38782,541712,1987,2463,36,4.0,0.85,3.4
38783,541712,1987,2520,36,1.0,4.25,4.25
38784,541712,1987,2518,36,1.0,4.25,4.25
38785,541712,1987,2346,36,6.0,1.45,8.7
38786,541712,1987,2601,36,1.0,10.75,10.75
38787,541712,1987,733,36,1.0,5.95,5.95
38788,541712,1987,2594,36,1.0,9.95,9.95
38789,541712,1987,1528,36,1.0,4.95,4.95
38790,541712,1987,1647,36,1.0,8.5,8.5
38791,541712,1987,1660,36,3.0,1.65,4.949999999999999
38792,541712,1987,1096,36,1.0,1.25,1.25
38793,541712,1987,1659,36,4.0,0.85,3.4
38794,541712,1987,322,36,2.0,0.85,1.7
38795,541712,1987,2469,36,1.0,1.45,1.45
38796,541712,1987,630,36,1.0,8.5,8.5
38797,541712,1987,889,36,1.0,2.95,2.95
38798,541712,1987,1707,36,1.0,0.85,0.85
38799,541712,1987,621,36,2.0,1.25,2.5
38800,541712,1987,882,36,12.0,0.29,3.4799999999999995
38801,541712,1987,1530,36,1.0,3.95,3.95
38802,541712,1987,453,36,12.0,0.85,10.2
38803,541712,1987,287,36,1.0,0.95,0.95
38804,541712,1987,704,36,6.0,1.25,7.5
38805,541732,1442,2181,36,4.0,3.75,15.0
38806,541732,1442,2408,36,24.0,1.69,40.56
38807,541732,1442,2224,36,12.0,1.25,15.0
38808,541732,1442,1593,36,4.0,5.95,23.8
38809,541756,124,2479,36,48.0,3.75,180.0
38810,541756,124,2480,36,72.0,3.39,244.08
38811,541756,124,2878,36,2.0,40.0,80.0
38812,541756,124,2478,36,6.0,3.75,22.5
38813,541756,124,2477,36,36.0,3.75,135.0
38814,541782,292,1190,36,10.0,0.85,8.5
38815,541783,1524,1248,36,2.0,12.75,25.5
38816,541783,1524,1656,36,4.0,4.95,19.8
38817,541783,1524,1600,36,2.0,9.95,19.9
38818,541783,1524,1135,36,24.0,1.65,39.599999999999994
38819,541783,1524,2468,36,36.0,1.06,38.160000000000004
38820,541783,1524,1306,36,6.0,12.75,76.5
38821,541783,1524,1049,36,36.0,0.85,30.599999999999998
38822,541783,1524,1376,36,12.0,1.65,19.799999999999997
38823,541783,1524,1434,36,4.0,9.95,39.8
38824,541783,1524,1368,36,12.0,1.65,19.799999999999997
38825,541783,1524,1372,36,12.0,1.65,19.799999999999997
38826,541783,1524,1367,36,12.0,1.65,19.799999999999997
38827,541783,1524,882,36,24.0,0.29,6.959999999999999
38828,541783,1524,877,36,24.0,0.29,6.959999999999999
38829,541783,1524,1758,36,12.0,1.45,17.4
38830,541783,1524,1652,36,1.0,16.95,16.95
38831,541783,1524,1650,36,1.0,16.95,16.95
38832,541783,1524,1762,36,6.0,2.1,12.600000000000001
38833,541783,1524,2223,36,12.0,1.25,15.0
38834,541783,1524,2224,36,12.0,1.25,15.0
38835,541783,1524,1759,36,12.0,0.85,10.2
38836,541783,1524,1760,36,12.0,0.85,10.2
38837,541783,1524,1584,36,2.0,8.5,17.0
38838,541783,1524,1585,36,4.0,3.95,15.8
38839,541783,1524,1609,36,12.0,1.25,15.0
38840,541783,1524,1580,36,12.0,1.25,15.0
38841,541783,1524,1579,36,12.0,1.25,15.0
38842,541783,1524,1578,36,12.0,1.25,15.0
38843,541783,1524,668,36,12.0,1.25,15.0
38844,541783,1524,672,36,12.0,1.25,15.0
38845,541783,1524,669,36,12.0,1.25,15.0
38846,541783,1524,1373,36,12.0,1.49,17.88
38847,541783,1524,1583,36,4.0,9.95,39.8
38848,541783,1524,1507,36,6.0,2.95,17.700000000000003
38849,541783,1524,1505,36,6.0,2.95,17.700000000000003
38850,541784,1759,887,36,2.0,2.95,5.9
38851,541784,1759,890,36,4.0,2.95,11.8
38852,541784,1759,2474,36,12.0,0.55,6.6000000000000005
38853,541784,1759,1773,36,12.0,1.25,15.0
38854,541784,1759,1784,36,12.0,1.25,15.0
38855,541784,1759,1769,36,6.0,1.65,9.899999999999999
38856,541784,1759,1770,36,6.0,1.65,9.899999999999999
38857,541784,1759,1768,36,6.0,2.55,15.299999999999999
38858,541784,1759,1767,36,6.0,2.55,15.299999999999999
38859,541784,1759,1202,36,2.0,1.95,3.9
38860,541784,1759,2015,36,2.0,1.65,3.3
38861,541784,1759,1588,36,4.0,7.65,30.6
38862,541784,1759,287,36,6.0,0.95,5.699999999999999
38863,541784,1759,975,36,6.0,3.75,22.5
38864,541784,1759,1752,36,1.0,1.25,1.25
38865,541784,1759,1256,36,4.0,1.95,7.8
38866,541784,1759,2594,36,4.0,9.95,39.8
38867,541784,1759,1291,36,4.0,1.65,6.6
38868,541784,1759,1529,36,4.0,4.95,19.8
38869,541784,1759,1713,36,3.0,4.95,14.850000000000001
38870,541784,1759,1714,36,3.0,4.95,14.850000000000001
38871,541784,1759,1528,36,4.0,4.95,19.8
38872,541784,1759,1559,36,2.0,8.5,17.0
38873,541784,1759,1270,36,8.0,2.95,23.6
38874,541784,1759,943,36,4.0,1.65,6.6
38875,541784,1759,302,36,4.0,0.85,3.4
38876,541784,1759,1711,36,6.0,2.95,17.700000000000003
38877,541784,1759,947,36,4.0,2.95,11.8
38878,541784,1759,948,36,6.0,2.95,17.700000000000003
38879,541784,1759,1133,36,24.0,1.25,30.0
38880,541784,1759,617,36,6.0,2.55,15.299999999999999
38881,541784,1759,1375,36,8.0,1.25,10.0
38882,541784,1759,1277,36,9.0,2.95,26.55
38883,541784,1759,1278,36,9.0,2.95,26.55
38884,541784,1759,1702,36,6.0,2.1,12.600000000000001
38885,541784,1759,1701,36,6.0,2.95,17.700000000000003
38886,541784,1759,1698,36,6.0,1.45,8.7
38887,541784,1759,1697,36,4.0,2.55,10.2
38888,541784,1759,1428,36,24.0,0.29,6.959999999999999
38889,541784,1759,882,36,24.0,0.29,6.959999999999999
38890,541784,1759,799,36,4.0,2.1,8.4
38891,541784,1759,798,36,4.0,2.1,8.4
38892,541784,1759,210,36,8.0,2.1,16.8
38893,541784,1759,114,36,6.0,1.25,7.5
38894,541784,1759,800,36,7.0,1.25,8.75
38895,541784,1759,801,36,6.0,1.25,7.5
38896,541784,1759,111,36,6.0,1.25,7.5
38897,541784,1759,1902,36,24.0,0.85,20.4
38898,541784,1759,941,36,12.0,1.65,19.799999999999997
38899,541784,1759,1317,36,6.0,4.25,25.5
38900,541784,1759,1531,36,4.0,3.95,15.8
38901,541784,1759,889,36,2.0,2.95,5.9
38902,541785,896,738,36,1.0,29.95,29.95
38903,541785,896,434,36,1.0,16.95,16.95
38904,541785,896,1566,36,3.0,1.65,4.949999999999999
38905,541785,896,179,36,9.0,3.75,33.75
38906,541788,591,2424,36,20.0,1.25,25.0
38907,541788,591,973,36,6.0,4.95,29.700000000000003
38908,541788,591,569,36,3.0,4.95,14.850000000000001
38909,541788,591,864,36,12.0,0.85,10.2
38910,541788,591,863,36,12.0,0.85,10.2
38911,541788,591,2028,36,10.0,6.75,67.5
38912,541788,591,2345,36,16.0,0.65,10.4
38913,541788,591,2539,36,12.0,1.25,15.0
38914,541788,591,2541,36,8.0,1.25,10.0
38915,541788,591,1304,36,12.0,1.25,15.0
38916,541788,591,1382,36,12.0,1.25,15.0
38917,541788,591,2002,36,10.0,4.65,46.5
38918,541788,591,1318,36,3.0,5.95,17.85
38919,541788,591,1708,36,12.0,0.85,10.2
38920,541788,591,314,36,12.0,0.85,10.2
38921,541789,630,1646,36,4.0,5.95,23.8
38922,541789,630,1645,36,6.0,5.95,35.7
38923,541789,630,1644,36,4.0,6.95,27.8
38924,541789,630,1643,36,10.0,6.95,69.5
38925,541789,630,1642,36,8.0,12.75,102.0
38926,541789,630,1641,36,9.0,12.75,114.75
38927,541789,630,1292,36,30.0,2.55,76.5
38928,541789,630,1291,36,48.0,1.45,69.6
38929,541789,630,1590,36,9.0,7.95,71.55
38930,541789,630,1589,36,3.0,9.95,29.849999999999998
38931,541789,630,1177,36,48.0,1.45,69.6
38932,541789,630,1567,36,22.0,10.95,240.89999999999998
38933,541789,630,1600,36,9.0,8.5,76.5
38934,541789,630,2545,36,30.0,10.95,328.5
38935,541789,630,1041,36,8.0,3.39,27.12
38936,541789,630,1040,36,12.0,3.39,40.68
38937,541789,630,1627,36,3.0,110.0,330.0
38938,541789,630,734,36,27.0,5.45,147.15
38939,541789,630,2080,36,8.0,8.49,67.92
38940,541789,630,1583,36,11.0,8.5,93.5
38941,541789,630,2409,36,12.0,4.95,59.400000000000006
38942,541789,630,1598,36,10.0,6.75,67.5
38943,541789,630,1633,36,10.0,8.5,85.0
38944,541789,630,720,36,24.0,10.95,262.79999999999995
38945,541789,630,2157,36,33.0,5.55,183.15
38946,541789,630,1594,36,13.0,8.5,110.5
38947,541789,630,1601,36,4.0,14.95,59.8
38948,541789,630,1573,36,24.0,2.55,61.199999999999996
38949,541789,630,1575,36,16.0,8.5,136.0
38950,541789,630,1574,36,6.0,8.5,51.0
38951,541789,630,309,36,48.0,1.25,60.0
38952,541789,630,1607,36,2.0,35.75,71.5
38953,541789,630,1606,36,5.0,16.95,84.75
38954,541789,630,1593,36,10.0,4.95,49.5
38955,541789,630,1592,36,4.0,5.95,23.8
38956,541789,630,1588,36,10.0,6.75,67.5
38957,541789,630,1289,36,36.0,2.1,75.60000000000001
38958,541789,630,1535,36,28.0,3.39,94.92
38959,541789,630,1534,36,36.0,3.39,122.04
38960,541789,630,1595,36,32.0,1.65,52.8
38961,541789,630,2543,36,48.0,1.45,69.6
38962,541789,630,1608,36,6.0,2.55,15.299999999999999
38963,541789,630,2576,36,48.0,2.55,122.39999999999999
38964,541789,630,2099,36,28.0,3.81,106.68
38965,541789,630,2098,36,16.0,3.81,60.96
38966,541789,630,2097,36,8.0,3.81,30.48
38967,541789,630,2095,36,12.0,3.81,45.72
38968,541789,630,2094,36,6.0,3.81,22.86
38969,541789,630,2093,36,6.0,3.81,22.86
38970,541789,630,1650,36,6.0,14.95,89.69999999999999
38971,541789,630,1649,36,11.0,14.95,164.45
38972,541789,630,569,36,18.0,4.25,76.5
38973,541789,630,568,36,16.0,2.95,47.2
38974,541789,630,2186,36,6.0,2.55,15.299999999999999
38975,541789,630,2185,36,18.0,2.55,45.9
38976,541789,630,869,36,10.0,6.75,67.5
38977,541789,630,2026,36,20.0,6.75,135.0
38978,541789,630,937,36,28.0,3.39,94.92
38979,541789,630,934,36,6.0,3.39,20.34
38980,541789,630,355,36,32.0,1.65,52.8
38981,541789,630,400,36,9.0,8.95,80.55
38982,541789,630,1326,36,16.0,4.25,68.0
38983,541789,630,1328,36,5.0,14.95,74.75
38984,541789,630,1449,36,30.0,2.1,63.0
38985,541789,630,1327,36,16.0,3.39,54.24
38986,541789,630,595,36,36.0,2.1,75.60000000000001
38987,541789,630,593,36,12.0,4.25,51.0
38988,541789,630,592,36,30.0,2.1,63.0
38989,541789,630,589,36,12.0,6.95,83.4
38990,541789,630,134,36,22.0,6.75,148.5
38991,541789,630,1528,36,48.0,4.25,204.0
38992,541789,630,2223,36,72.0,1.06,76.32000000000001
38993,541789,630,1763,36,48.0,1.06,50.88
38994,541789,630,2222,36,60.0,1.85,111.0
38995,541789,630,1761,36,36.0,1.85,66.60000000000001
38996,541789,630,1769,36,36.0,1.45,52.199999999999996
38997,541789,630,1771,36,36.0,1.45,52.199999999999996
38998,541789,630,1770,36,36.0,1.45,52.199999999999996
38999,541789,630,1529,36,15.0,4.25,63.75
39000,541789,630,312,36,60.0,1.06,63.6
39001,541789,630,310,36,48.0,1.06,50.88
39002,541789,630,1559,36,22.0,7.65,168.3
39003,541789,630,975,36,16.0,3.39,54.24
39004,541789,630,973,36,27.0,4.25,114.75
39005,541789,630,1729,36,1.0,57.95,57.95
39006,541789,630,1163,36,3.0,4.25,12.75
39007,541789,630,1156,36,12.0,2.55,30.599999999999998
39008,541789,630,1155,36,12.0,2.55,30.599999999999998
39009,541789,630,790,36,4.0,9.95,39.8
39010,541789,630,606,36,36.0,2.1,75.60000000000001
39011,541789,630,605,36,60.0,2.1,126.0
39012,541789,630,399,36,12.0,4.25,51.0
39013,541789,630,132,36,18.0,2.75,49.5
39014,541791,1645,1578,36,12.0,1.25,15.0
39015,541791,1645,1582,36,12.0,1.25,15.0
39016,541791,1645,1609,36,7.0,1.25,8.75
39017,541791,1645,1580,36,4.0,1.25,5.0
39018,541791,1645,1579,36,46.0,1.25,57.5
39019,541792,1701,1191,36,10.0,0.85,8.5
39020,541792,1701,1340,36,12.0,0.85,10.2
39021,541792,1701,154,36,10.0,0.85,8.5
39022,541792,1701,9,36,10.0,1.25,12.5
39023,541792,1701,1429,36,12.0,4.95,59.400000000000006
39024,541792,1701,996,36,12.0,4.95,59.400000000000006
39025,541792,1701,1761,36,12.0,2.1,25.200000000000003
39026,541792,1701,2224,36,12.0,1.25,15.0
39027,541792,1701,1343,36,10.0,1.25,12.5
39028,541792,1701,1344,36,10.0,1.25,12.5
39029,541792,1701,1341,36,12.0,0.85,10.2
39030,541792,1701,1342,36,12.0,0.85,10.2
39031,541792,1701,1267,36,6.0,7.95,47.7
39032,541792,1701,1339,36,12.0,0.85,10.2
39033,541793,581,2630,36,12.0,1.25,15.0
39034,541793,581,2634,36,24.0,1.25,30.0
39035,541793,581,1047,36,12.0,1.65,19.799999999999997
39036,541793,581,1048,36,12.0,0.85,10.2
39037,541793,581,1260,36,12.0,1.25,15.0
39038,541793,581,2188,36,6.0,1.65,9.899999999999999
39039,541793,581,1248,36,1.0,12.75,12.75
39040,541793,581,1528,36,3.0,4.95,14.850000000000001
39041,541793,581,2049,36,4.0,3.75,15.0
39042,541793,581,1715,36,12.0,0.42,5.04
39043,541793,581,1757,36,6.0,4.25,25.5
39044,541793,581,854,36,10.0,1.95,19.5
39045,541793,581,851,36,10.0,1.95,19.5
39046,541793,581,154,36,10.0,0.85,8.5
39047,541793,581,1214,36,10.0,1.65,16.5
39048,541793,581,640,36,12.0,3.95,47.400000000000006
39049,541793,581,1208,36,20.0,0.85,17.0
39050,541793,581,1071,36,12.0,1.95,23.4
39051,541793,581,1997,36,24.0,0.85,20.4
39052,541794,1749,606,36,2.0,2.55,5.1
39053,541794,1749,1187,36,2.0,2.55,5.1
39054,541794,1749,2222,36,2.0,2.1,4.2
39055,541794,1749,422,36,2.0,2.95,5.9
39056,541794,1749,420,36,2.0,2.95,5.9
39057,541794,1749,158,36,2.0,1.65,3.3
39058,541794,1749,1213,36,2.0,1.65,3.3
39059,541794,1749,1215,36,2.0,1.65,3.3
39060,541794,1749,1212,36,1.0,2.1,2.1
39061,541794,1749,1209,36,2.0,2.1,4.2
39062,541794,1749,854,36,2.0,1.95,3.9
39063,541794,1749,149,36,2.0,1.95,3.9
39064,541794,1749,1217,36,2.0,1.95,3.9
39065,541794,1749,1236,36,2.0,1.95,3.9
39066,541794,1749,463,36,2.0,1.65,3.3
39067,541794,1749,462,36,2.0,1.65,3.3
39068,541794,1749,2224,36,2.0,1.25,2.5
39069,541794,1749,1164,36,1.0,2.95,2.95
39070,541794,1749,1165,36,1.0,2.95,2.95
39071,541794,1749,853,36,2.0,1.95,3.9
39072,541794,1749,1763,36,3.0,1.25,3.75
39073,541794,1749,2478,36,3.0,3.75,11.25
39074,541794,1749,2477,36,4.0,3.75,15.0
39075,541794,1749,2480,36,4.0,3.75,15.0
39076,541794,1749,1167,36,1.0,1.65,1.65
39077,541794,1749,2479,36,4.0,3.75,15.0
39078,541795,859,1528,36,4.0,4.95,19.8
39079,541795,859,1764,36,4.0,2.95,11.8
39080,541795,859,1756,36,3.0,2.95,8.850000000000001
39081,541795,859,1292,36,2.0,2.95,5.9
39082,541795,859,1291,36,3.0,1.65,4.949999999999999
39083,541795,859,1731,36,1.0,2.55,2.55
39084,541795,859,1758,36,6.0,1.45,8.7
39085,541795,859,1529,36,2.0,4.95,9.9
39086,541795,859,502,36,24.0,0.85,20.4
39087,541795,859,1595,36,4.0,1.95,7.8
39088,541795,859,943,36,10.0,1.65,16.5
39089,541795,859,1403,36,3.0,2.55,7.6499999999999995
39090,541795,859,1556,36,2.0,3.75,7.5
39091,541795,859,1557,36,2.0,3.75,7.5
39092,541795,859,1757,36,4.0,4.25,17.0
39093,541795,859,1003,36,3.0,1.45,4.35
39094,541795,859,1004,36,3.0,1.95,5.85
39095,541795,859,1005,36,5.0,2.1,10.5
39096,541795,859,1550,36,4.0,2.95,11.8
39097,541795,859,1573,36,4.0,2.95,11.8
39098,541795,859,1730,36,3.0,2.55,7.6499999999999995
39099,541795,859,1731,36,2.0,2.55,5.1
39100,541795,859,1049,36,12.0,0.85,10.2
39101,541795,859,1372,36,4.0,1.65,6.6
39102,541795,859,1368,36,4.0,1.65,6.6
39103,541795,859,734,36,2.0,5.95,11.9
39104,541795,859,287,36,11.0,0.95,10.45
39105,541796,632,1767,36,12.0,2.55,30.599999999999998
39106,541796,632,1768,36,12.0,2.55,30.599999999999998
39107,541796,632,1236,36,10.0,1.95,19.5
39108,541796,632,843,36,12.0,1.25,15.0
39109,541796,632,1784,36,12.0,1.25,15.0
39110,541796,632,1519,36,25.0,0.42,10.5
39111,541796,632,1839,36,25.0,0.42,10.5
39112,541796,632,575,36,25.0,0.42,10.5
39113,541796,632,1101,36,12.0,0.85,10.2
39114,541796,632,1102,36,12.0,0.85,10.2
39115,541796,632,1661,36,6.0,1.65,9.899999999999999
39116,541796,632,1573,36,8.0,2.95,23.6
39117,541796,632,1574,36,2.0,9.95,19.9
39118,541796,632,2468,36,12.0,1.25,15.0
39119,541796,632,1537,36,4.0,3.75,15.0
39120,541796,632,1534,36,4.0,3.75,15.0
39121,541796,632,1533,36,4.0,3.75,15.0
39122,541796,632,1437,36,2.0,8.5,17.0
39123,541796,632,1757,36,6.0,4.25,25.5
39124,541797,239,996,36,1.0,4.95,4.95
39125,541797,239,160,36,1.0,1.65,1.65
39126,541797,239,705,36,1.0,2.55,2.55
39127,541797,239,708,36,1.0,1.25,1.25
39128,541797,239,1339,36,1.0,0.85,0.85
39129,541797,239,1322,36,1.0,5.95,5.95
39130,541798,1075,1647,36,12.0,7.65,91.80000000000001
39131,541798,1075,1924,36,48.0,1.25,60.0
39132,541798,1075,1049,36,100.0,0.72,72.0
39133,541798,1075,925,36,12.0,8.5,102.0
39134,541798,1075,2673,36,1.0,4.95,4.95
39135,541798,1075,1236,36,2.0,1.95,3.9
39136,541798,1075,2254,36,1.0,0.85,0.85
39137,541798,1075,952,36,3.0,2.95,8.850000000000001
39138,541798,1075,605,36,2.0,2.55,5.1
39139,541798,1075,604,36,1.0,2.55,2.55
39140,541798,1075,2479,36,3.0,3.75,11.25
39141,541798,1075,661,36,1.0,3.95,3.95
39142,541798,1075,1314,36,1.0,1.25,1.25
39143,541798,1075,416,36,4.0,1.69,6.76
39144,541798,1075,417,36,4.0,1.69,6.76
39145,541798,1075,286,36,2.0,2.95,5.9
39146,541799,239,1566,36,1.0,1.65,1.65
39147,541799,239,997,36,1.0,4.95,4.95
39148,541800,1050,596,36,4.0,4.25,17.0
39149,541800,1050,598,36,3.0,4.95,14.850000000000001
39150,541800,1050,936,36,4.0,3.75,15.0
39151,541800,1050,937,36,4.0,3.75,15.0
39152,541800,1050,592,36,6.0,2.55,15.299999999999999
39153,541800,1050,934,36,6.0,3.75,22.5
39154,541800,1050,1695,36,4.0,8.5,34.0
39155,541800,1050,589,36,2.0,7.95,15.9
39156,541800,1050,128,36,8.0,1.25,10.0
39157,541800,1050,1183,36,12.0,0.85,10.2
39158,541801,1050,989,36,6.0,1.95,11.7
39159,541801,1050,1260,36,12.0,1.25,15.0
39160,541801,1050,877,36,24.0,0.29,6.959999999999999
39161,541801,1050,870,36,24.0,0.29,6.959999999999999
39162,541801,1050,882,36,24.0,0.29,6.959999999999999
39163,541801,1050,883,36,24.0,0.29,6.959999999999999
39164,541801,1050,1426,36,24.0,0.29,6.959999999999999
39165,541801,1050,1281,36,6.0,2.95,17.700000000000003
39166,541801,1050,1117,36,6.0,2.1,12.600000000000001
39167,541808,1390,2877,36,1.0,10.0,10.0
39168,541812,1612,2468,36,72.0,1.06,76.32000000000001
39169,541812,1612,1441,36,64.0,1.65,105.6
39170,541812,1612,1248,36,16.0,10.95,175.2
39171,541813,2107,2576,36,12.0,2.95,35.400000000000006
