InvoiceNo,StockCode,CustomerID,InvoiceDate,Quantity,UnitPrice,Revenue,Year,Month,Day,Country
544311,79321,17841,2011-02-17 14:19:00,6,5.75,34.5,2011,2,17,United Kingdom
544311,72780,17841,2011-02-17 14:19:00,2,0.85,1.7,2011,2,17,United Kingdom
544312,47566B,17841,2011-02-17 14:26:00,1,4.95,4.95,2011,2,17,United Kingdom
544312,22174,17841,2011-02-17 14:26:00,2,1.65,3.3,2011,2,17,United Kingdom
544313,21870,14099,2011-02-17 14:36:00,6,1.25,7.5,2011,2,17,United Kingdom
544313,22483,14099,2011-02-17 14:36:00,2,2.95,5.9,2011,2,17,United Kingdom
544313,84508B,14099,2011-02-17 14:36:00,2,2.55,5.1,2011,2,17,United Kingdom
544313,84508C,14099,2011-02-17 14:36:00,2,2.55,5.1,2011,2,17,United Kingdom
544313,22616,14099,2011-02-17 14:36:00,12,0.29,3.4799999999999995,2011,2,17,United Kingdom
544313,21166,14099,2011-02-17 14:36:00,12,2.08,24.96,2011,2,17,United Kingdom
544313,82600,14099,2011-02-17 14:36:00,12,2.1,25.200000000000003,2011,2,17,United Kingdom
544313,82583,14099,2011-02-17 14:36:00,21,2.1,44.1,2011,2,17,United Kingdom
544313,85150,14099,2011-02-17 14:36:00,1,2.55,2.55,2011,2,17,United Kingdom
544313,23005,14099,2011-02-17 14:36:00,24,0.42,10.08,2011,2,17,United Kingdom
544313,22998,14099,2011-02-17 14:36:00,24,0.42,10.08,2011,2,17,United Kingdom
544313,22999,14099,2011-02-17 14:36:00,24,0.42,10.08,2011,2,17,United Kingdom
544313,22995,14099,2011-02-17 14:36:00,24,0.42,10.08,2011,2,17,United Kingdom
544313,22997,14099,2011-02-17 14:36:00,24,0.42,10.08,2011,2,17,United Kingdom
544313,22908,14099,2011-02-17 14:36:00,2,0.85,1.7,2011,2,17,United Kingdom
544313,79062D,14099,2011-02-17 14:36:00,12,0.65,7.800000000000001,2011,2,17,United Kingdom
544313,72351A,14099,2011-02-17 14:36:00,8,2.1,16.8,2011,2,17,United Kingdom
544314,22692,13767,2011-02-17 14:42:00,2,7.95,15.9,2011,2,17,United Kingdom
544314,23006,13767,2011-02-17 14:42:00,24,0.42,10.08,2011,2,17,United Kingdom
544314,22996,13767,2011-02-17 14:42:00,24,0.42,10.08,2011,2,17,United Kingdom
544314,22999,13767,2011-02-17 14:42:00,24,0.42,10.08,2011,2,17,United Kingdom
544314,22998,13767,2011-02-17 14:42:00,24,0.42,10.08,2011,2,17,United Kingdom
544314,22727,13767,2011-02-17 14:42:00,8,3.75,30.0,2011,2,17,United Kingdom
544314,22730,13767,2011-02-17 14:42:00,8,3.75,30.0,2011,2,17,United Kingdom
544314,22726,13767,2011-02-17 14:42:00,8,3.75,30.0,2011,2,17,United Kingdom
544314,22699,13767,2011-02-17 14:42:00,6,2.95,17.700000000000003,2011,2,17,United Kingdom
544314,22698,13767,2011-02-17 14:42:00,6,2.95,17.700000000000003,2011,2,17,United Kingdom
544314,22697,13767,2011-02-17 14:42:00,6,2.95,17.700000000000003,2011,2,17,United Kingdom
544314,84879,13767,2011-02-17 14:42:00,16,1.69,27.04,2011,2,17,United Kingdom
544314,21314,13767,2011-02-17 14:42:00,16,2.1,33.6,2011,2,17,United Kingdom
544314,15056N,13767,2011-02-17 14:42:00,3,5.95,17.85,2011,2,17,United Kingdom
544315,21121,12748,2011-02-17 14:42:00,1,1.25,1.25,2011,2,17,United Kingdom
544315,21124,12748,2011-02-17 14:42:00,1,1.25,1.25,2011,2,17,United Kingdom
544315,21122,12748,2011-02-17 14:42:00,1,1.25,1.25,2011,2,17,United Kingdom
544315,21123,12748,2011-02-17 14:42:00,1,1.25,1.25,2011,2,17,United Kingdom
544315,21125,12748,2011-02-17 14:42:00,1,1.25,1.25,2011,2,17,United Kingdom
544315,21993,12748,2011-02-17 14:42:00,1,2.95,2.95,2011,2,17,United Kingdom
544315,21080,12748,2011-02-17 14:42:00,2,0.85,1.7,2011,2,17,United Kingdom
544315,21039,12748,2011-02-17 14:42:00,1,2.55,2.55,2011,2,17,United Kingdom
544315,21126,12748,2011-02-17 14:42:00,2,1.25,2.5,2011,2,17,United Kingdom
544315,20992,12748,2011-02-17 14:42:00,2,0.85,1.7,2011,2,17,United Kingdom
544315,21086,12748,2011-02-17 14:42:00,2,0.65,1.3,2011,2,17,United Kingdom
544315,21094,12748,2011-02-17 14:42:00,2,0.85,1.7,2011,2,17,United Kingdom
544315,22021,12748,2011-02-17 14:42:00,1,1.65,1.65,2011,2,17,United Kingdom
544315,85206A,12748,2011-02-17 14:42:00,1,1.65,1.65,2011,2,17,United Kingdom
544316,22024,16556,2011-02-17 14:49:00,12,0.42,5.04,2011,2,17,United Kingdom
544316,22714,16556,2011-02-17 14:49:00,12,0.42,5.04,2011,2,17,United Kingdom
544316,21509,16556,2011-02-17 14:49:00,12,0.42,5.04,2011,2,17,United Kingdom
544316,22035,16556,2011-02-17 14:49:00,12,0.42,5.04,2011,2,17,United Kingdom
544316,22027,16556,2011-02-17 14:49:00,12,0.42,5.04,2011,2,17,United Kingdom
544316,21871,16556,2011-02-17 14:49:00,12,1.25,15.0,2011,2,17,United Kingdom
544316,84946,16556,2011-02-17 14:49:00,12,1.25,15.0,2011,2,17,United Kingdom
544316,72802C,16556,2011-02-17 14:49:00,6,4.25,25.5,2011,2,17,United Kingdom
544316,22698,16556,2011-02-17 14:49:00,6,2.95,17.700000000000003,2011,2,17,United Kingdom
544316,22178,16556,2011-02-17 14:49:00,12,1.25,15.0,2011,2,17,United Kingdom
544316,48187,16556,2011-02-17 14:49:00,2,7.95,15.9,2011,2,17,United Kingdom
544316,21955,16556,2011-02-17 14:49:00,2,7.95,15.9,2011,2,17,United Kingdom
544316,48194,16556,2011-02-17 14:49:00,2,7.95,15.9,2011,2,17,United Kingdom
544316,20685,16556,2011-02-17 14:49:00,2,7.95,15.9,2011,2,17,United Kingdom
544316,21790,16556,2011-02-17 14:49:00,12,0.85,10.2,2011,2,17,United Kingdom
544316,21791,16556,2011-02-17 14:49:00,12,1.25,15.0,2011,2,17,United Kingdom
544316,22620,16556,2011-02-17 14:49:00,12,1.25,15.0,2011,2,17,United Kingdom
544316,21891,16556,2011-02-17 14:49:00,12,1.25,15.0,2011,2,17,United Kingdom
544316,22757,16556,2011-02-17 14:49:00,12,1.25,15.0,2011,2,17,United Kingdom
544316,22817,16556,2011-02-17 14:49:00,12,0.42,5.04,2011,2,17,United Kingdom
544316,22984,16556,2011-02-17 14:49:00,12,0.42,5.04,2011,2,17,United Kingdom
544316,22028,16556,2011-02-17 14:49:00,12,0.42,5.04,2011,2,17,United Kingdom
544316,21519,16556,2011-02-17 14:49:00,12,0.42,5.04,2011,2,17,United Kingdom
544316,48184,16556,2011-02-17 14:49:00,2,7.95,15.9,2011,2,17,United Kingdom
544316,22692,16556,2011-02-17 14:49:00,2,7.95,15.9,2011,2,17,United Kingdom
544316,21524,16556,2011-02-17 14:49:00,2,7.95,15.9,2011,2,17,United Kingdom
544316,22822,16556,2011-02-17 14:49:00,2,5.95,11.9,2011,2,17,United Kingdom
544316,22832,16556,2011-02-17 14:49:00,2,10.75,21.5,2011,2,17,United Kingdom
544316,84836,16556,2011-02-17 14:49:00,12,1.25,15.0,2011,2,17,United Kingdom
544316,22294,16556,2011-02-17 14:49:00,24,1.25,30.0,2011,2,17,United Kingdom
544316,22295,16556,2011-02-17 14:49:00,12,1.65,19.799999999999997,2011,2,17,United Kingdom
544316,22189,16556,2011-02-17 14:49:00,4,3.95,15.8,2011,2,17,United Kingdom
544316,47566B,16556,2011-02-17 14:49:00,5,4.95,24.75,2011,2,17,United Kingdom
544316,84380,16556,2011-02-17 14:49:00,12,1.25,15.0,2011,2,17,United Kingdom
544316,22907,16556,2011-02-17 14:49:00,12,0.85,10.2,2011,2,17,United Kingdom
544316,22978,16556,2011-02-17 14:49:00,6,3.75,22.5,2011,2,17,United Kingdom
544316,22720,16556,2011-02-17 14:49:00,3,4.95,14.850000000000001,2011,2,17,United Kingdom
544316,47566,16556,2011-02-17 14:49:00,5,4.95,24.75,2011,2,17,United Kingdom
544316,22499,16556,2011-02-17 14:49:00,6,5.95,35.7,2011,2,17,United Kingdom
544316,22558,16556,2011-02-17 14:49:00,12,1.49,17.88,2011,2,17,United Kingdom
544316,22427,16556,2011-02-17 14:49:00,3,5.95,17.85,2011,2,17,United Kingdom
544316,22957,16556,2011-02-17 14:49:00,6,2.95,17.700000000000003,2011,2,17,United Kingdom
544316,22858,16556,2011-02-17 14:49:00,6,1.65,9.899999999999999,2011,2,17,United Kingdom
544317,20837,18138,2011-02-17 14:51:00,12,2.95,35.400000000000006,2011,2,17,United Kingdom
544317,21621,18138,2011-02-17 14:51:00,1,8.5,8.5,2011,2,17,United Kingdom
544317,47566,18138,2011-02-17 14:51:00,2,4.95,9.9,2011,2,17,United Kingdom
544317,47341A,18138,2011-02-17 14:51:00,2,3.75,7.5,2011,2,17,United Kingdom
544317,22423,18138,2011-02-17 14:51:00,1,12.75,12.75,2011,2,17,United Kingdom
544317,22178,18138,2011-02-17 14:51:00,12,1.25,15.0,2011,2,17,United Kingdom
544317,21629,18138,2011-02-17 14:51:00,6,7.95,47.7,2011,2,17,United Kingdom
544317,82484,18138,2011-02-17 14:51:00,2,7.95,15.9,2011,2,17,United Kingdom
544319,22411,14379,2011-02-17 15:03:00,3,1.95,5.85,2011,2,17,United Kingdom
544319,21034,14379,2011-02-17 15:03:00,4,0.95,3.8,2011,2,17,United Kingdom
544319,48173C,14379,2011-02-17 15:03:00,1,7.95,7.95,2011,2,17,United Kingdom
544319,22815,14379,2011-02-17 15:03:00,12,0.42,5.04,2011,2,17,United Kingdom
544319,21507,14379,2011-02-17 15:03:00,12,0.42,5.04,2011,2,17,United Kingdom
544319,22030,14379,2011-02-17 15:03:00,12,0.42,5.04,2011,2,17,United Kingdom
544319,22983,14379,2011-02-17 15:03:00,24,0.42,10.08,2011,2,17,United Kingdom
544319,22717,14379,2011-02-17 15:03:00,10,0.42,4.2,2011,2,17,United Kingdom
544319,22714,14379,2011-02-17 15:03:00,12,0.42,5.04,2011,2,17,United Kingdom
544319,22718,14379,2011-02-17 15:03:00,12,0.42,5.04,2011,2,17,United Kingdom
544319,22173,14379,2011-02-17 15:03:00,3,2.95,8.850000000000001,2011,2,17,United Kingdom
544319,85123A,14379,2011-02-17 15:03:00,3,2.95,8.850000000000001,2011,2,17,United Kingdom
544319,22726,14379,2011-02-17 15:03:00,1,3.75,3.75,2011,2,17,United Kingdom
544319,22727,14379,2011-02-17 15:03:00,1,3.75,3.75,2011,2,17,United Kingdom
544319,22988,14379,2011-02-17 15:03:00,2,1.25,2.5,2011,2,17,United Kingdom
544319,22961,14379,2011-02-17 15:03:00,10,1.45,14.5,2011,2,17,United Kingdom
544319,22244,14379,2011-02-17 15:03:00,6,1.95,11.7,2011,2,17,United Kingdom
544320,16033,17381,2011-02-17 15:40:00,480,0.12,57.599999999999994,2011,2,17,United Kingdom
544322,22292,14211,2011-02-17 15:50:00,24,1.45,34.8,2011,2,17,United Kingdom
544322,85123A,14211,2011-02-17 15:50:00,6,2.95,17.700000000000003,2011,2,17,United Kingdom
544322,79000,14211,2011-02-17 15:50:00,24,0.85,20.4,2011,2,17,United Kingdom
544322,22021,14211,2011-02-17 15:50:00,6,1.65,9.899999999999999,2011,2,17,United Kingdom
544322,21326,14211,2011-02-17 15:50:00,96,0.65,62.400000000000006,2011,2,17,United Kingdom
544328,22111,14371,2011-02-17 16:35:00,4,4.95,19.8,2011,2,17,United Kingdom
544328,22112,14371,2011-02-17 16:35:00,8,4.95,39.6,2011,2,17,United Kingdom
544328,22113,14371,2011-02-17 16:35:00,4,3.75,15.0,2011,2,17,United Kingdom
544328,72741,14371,2011-02-17 16:35:00,18,1.45,26.099999999999998,2011,2,17,United Kingdom
544329,21914,17288,2011-02-17 16:43:00,12,1.25,15.0,2011,2,17,United Kingdom
544329,21915,17288,2011-02-17 16:43:00,12,1.25,15.0,2011,2,17,United Kingdom
544329,22492,17288,2011-02-17 16:43:00,36,0.65,23.400000000000002,2011,2,17,United Kingdom
544330,85175,17576,2011-02-17 16:59:00,16,0.42,6.72,2011,2,17,United Kingdom
544330,85172,17576,2011-02-17 16:59:00,16,0.42,6.72,2011,2,17,United Kingdom
544330,21181,17576,2011-02-17 16:59:00,12,2.1,25.200000000000003,2011,2,17,United Kingdom
544330,21901,17576,2011-02-17 16:59:00,1,0.65,0.65,2011,2,17,United Kingdom
544330,17003,17576,2011-02-17 16:59:00,1,0.29,0.29,2011,2,17,United Kingdom
544330,84510A,17576,2011-02-17 16:59:00,5,1.25,6.25,2011,2,17,United Kingdom
544330,22241,17576,2011-02-17 16:59:00,5,1.25,6.25,2011,2,17,United Kingdom
544330,21976,17576,2011-02-17 16:59:00,3,0.55,1.6500000000000001,2011,2,17,United Kingdom
544330,21977,17576,2011-02-17 16:59:00,6,0.55,3.3000000000000003,2011,2,17,United Kingdom
544330,22951,17576,2011-02-17 16:59:00,3,0.55,1.6500000000000001,2011,2,17,United Kingdom
544330,84992,17576,2011-02-17 16:59:00,4,0.55,2.2,2011,2,17,United Kingdom
544330,84991,17576,2011-02-17 16:59:00,2,0.55,1.1,2011,2,17,United Kingdom
544330,22267,17576,2011-02-17 16:59:00,12,1.25,15.0,2011,2,17,United Kingdom
544330,22625,17576,2011-02-17 16:59:00,1,8.5,8.5,2011,2,17,United Kingdom
544330,22624,17576,2011-02-17 16:59:00,1,8.5,8.5,2011,2,17,United Kingdom
544330,22665,17576,2011-02-17 16:59:00,2,2.95,5.9,2011,2,17,United Kingdom
544330,72741,17576,2011-02-17 16:59:00,4,1.45,5.8,2011,2,17,United Kingdom
544330,20914,17576,2011-02-17 16:59:00,3,2.95,8.850000000000001,2011,2,17,United Kingdom
544330,22269,17576,2011-02-17 16:59:00,16,1.25,20.0,2011,2,17,United Kingdom
544330,22666,17576,2011-02-17 16:59:00,2,2.95,5.9,2011,2,17,United Kingdom
544330,21407,17576,2011-02-17 16:59:00,1,4.25,4.25,2011,2,17,United Kingdom
544330,35095B,17576,2011-02-17 16:59:00,6,0.42,2.52,2011,2,17,United Kingdom
544331,POST,12455,2011-02-17 17:05:00,1,15.0,15.0,2011,2,17,Cyprus
544332,22625,17419,2011-02-17 17:34:00,2,8.5,17.0,2011,2,17,United Kingdom
544332,22626,17419,2011-02-17 17:34:00,2,8.5,17.0,2011,2,17,United Kingdom
544332,22267,17419,2011-02-17 17:34:00,24,1.25,30.0,2011,2,17,United Kingdom
544332,22268,17419,2011-02-17 17:34:00,24,0.85,20.4,2011,2,17,United Kingdom
544332,22286,17419,2011-02-17 17:34:00,24,1.65,39.599999999999994,2011,2,17,United Kingdom
544332,21385,17419,2011-02-17 17:34:00,24,0.85,20.4,2011,2,17,United Kingdom
544332,21386,17419,2011-02-17 17:34:00,24,0.85,20.4,2011,2,17,United Kingdom
544332,22265,17419,2011-02-17 17:34:00,24,0.65,15.600000000000001,2011,2,17,United Kingdom
544332,22266,17419,2011-02-17 17:34:00,24,0.65,15.600000000000001,2011,2,17,United Kingdom
544332,22270,17419,2011-02-17 17:34:00,16,3.75,60.0,2011,2,17,United Kingdom
544332,22241,17419,2011-02-17 17:34:00,12,1.25,15.0,2011,2,17,United Kingdom
544332,22293,17419,2011-02-17 17:34:00,24,1.45,34.8,2011,2,17,United Kingdom
544332,22194,17419,2011-02-17 17:34:00,2,8.5,17.0,2011,2,17,United Kingdom
544332,21442,17419,2011-02-17 17:34:00,12,0.85,10.2,2011,2,17,United Kingdom
544334,79321,16353,2011-02-17 19:16:00,24,4.95,118.80000000000001,2011,2,17,United Kingdom
544335,22429,14702,2011-02-17 19:21:00,1,4.25,4.25,2011,2,17,United Kingdom
544335,22844,14702,2011-02-17 19:21:00,1,8.5,8.5,2011,2,17,United Kingdom
544335,22720,14702,2011-02-17 19:21:00,2,4.95,9.9,2011,2,17,United Kingdom
544335,22961,14702,2011-02-17 19:21:00,4,1.45,5.8,2011,2,17,United Kingdom
544335,22077,14702,2011-02-17 19:21:00,4,1.65,6.6,2011,2,17,United Kingdom
544335,22722,14702,2011-02-17 19:21:00,1,3.95,3.95,2011,2,17,United Kingdom
544335,85049E,14702,2011-02-17 19:21:00,3,1.25,3.75,2011,2,17,United Kingdom
544335,22960,14702,2011-02-17 19:21:00,1,4.25,4.25,2011,2,17,United Kingdom
544335,85049C,14702,2011-02-17 19:21:00,3,1.25,3.75,2011,2,17,United Kingdom
544335,85049D,14702,2011-02-17 19:21:00,2,1.25,2.5,2011,2,17,United Kingdom
544335,22624,14702,2011-02-17 19:21:00,3,8.5,25.5,2011,2,17,United Kingdom
544335,22852,14702,2011-02-17 19:21:00,3,4.25,12.75,2011,2,17,United Kingdom
544335,22853,14702,2011-02-17 19:21:00,3,3.25,9.75,2011,2,17,United Kingdom
544336,22289,13230,2011-02-17 19:36:00,2,1.25,2.5,2011,2,17,United Kingdom
544336,22268,13230,2011-02-17 19:36:00,2,0.85,1.7,2011,2,17,United Kingdom
544336,22857,13230,2011-02-17 19:36:00,18,0.85,15.299999999999999,2011,2,17,United Kingdom
544336,85187,13230,2011-02-17 19:36:00,2,1.65,3.3,2011,2,17,United Kingdom
544336,21671,13230,2011-02-17 19:36:00,3,1.25,3.75,2011,2,17,United Kingdom
544336,21668,13230,2011-02-17 19:36:00,3,1.25,3.75,2011,2,17,United Kingdom
544336,21673,13230,2011-02-17 19:36:00,1,1.25,1.25,2011,2,17,United Kingdom
544336,21669,13230,2011-02-17 19:36:00,3,1.25,3.75,2011,2,17,United Kingdom
544336,21673,13230,2011-02-17 19:36:00,5,1.25,6.25,2011,2,17,United Kingdom
544336,21672,13230,2011-02-17 19:36:00,3,1.25,3.75,2011,2,17,United Kingdom
544336,20975,13230,2011-02-17 19:36:00,14,0.65,9.1,2011,2,17,United Kingdom
544336,22858,13230,2011-02-17 19:36:00,1,1.65,1.65,2011,2,17,United Kingdom
544336,22064,13230,2011-02-17 19:36:00,2,1.65,3.3,2011,2,17,United Kingdom
544336,22859,13230,2011-02-17 19:36:00,2,1.65,3.3,2011,2,17,United Kingdom
544336,22860,13230,2011-02-17 19:36:00,1,1.65,1.65,2011,2,17,United Kingdom
544336,21034,13230,2011-02-17 19:36:00,1,0.95,0.95,2011,2,17,United Kingdom
544336,85186A,13230,2011-02-17 19:36:00,24,0.42,10.08,2011,2,17,United Kingdom
544336,22649,13230,2011-02-17 19:36:00,1,4.95,4.95,2011,2,17,United Kingdom
544336,22423,13230,2011-02-17 19:36:00,1,12.75,12.75,2011,2,17,United Kingdom
544336,21533,13230,2011-02-17 19:36:00,1,4.95,4.95,2011,2,17,United Kingdom
544336,22064,13230,2011-02-17 19:36:00,1,1.65,1.65,2011,2,17,United Kingdom
544336,22281,13230,2011-02-17 19:36:00,2,5.95,11.9,2011,2,17,United Kingdom
544336,22287,13230,2011-02-17 19:36:00,4,1.65,6.6,2011,2,17,United Kingdom
544336,21527,13230,2011-02-17 19:36:00,1,7.95,7.95,2011,2,17,United Kingdom
544336,22072,13230,2011-02-17 19:36:00,1,3.75,3.75,2011,2,17,United Kingdom
544336,22069,13230,2011-02-17 19:36:00,1,1.65,1.65,2011,2,17,United Kingdom
544336,21231,13230,2011-02-17 19:36:00,4,1.25,5.0,2011,2,17,United Kingdom
544336,22069,13230,2011-02-17 19:36:00,2,1.65,3.3,2011,2,17,United Kingdom
544337,21080,13425,2011-02-18 08:34:00,12,0.85,10.2,2011,2,18,United Kingdom
544337,84378,13425,2011-02-18 08:34:00,12,1.25,15.0,2011,2,18,United Kingdom
544337,22965,13425,2011-02-18 08:34:00,6,2.1,12.600000000000001,2011,2,18,United Kingdom
544337,84380,13425,2011-02-18 08:34:00,12,1.25,15.0,2011,2,18,United Kingdom
544337,22223,13425,2011-02-18 08:34:00,3,4.95,14.850000000000001,2011,2,18,United Kingdom
544337,22221,13425,2011-02-18 08:34:00,2,9.95,19.9,2011,2,18,United Kingdom
544337,22222,13425,2011-02-18 08:34:00,3,4.95,14.850000000000001,2011,2,18,United Kingdom
544337,22220,13425,2011-02-18 08:34:00,2,9.95,19.9,2011,2,18,United Kingdom
544337,84987,13425,2011-02-18 08:34:00,12,1.45,17.4,2011,2,18,United Kingdom
544337,21212,13425,2011-02-18 08:34:00,24,0.55,13.200000000000001,2011,2,18,United Kingdom
544337,21976,13425,2011-02-18 08:34:00,24,0.55,13.200000000000001,2011,2,18,United Kingdom
544337,85123A,13425,2011-02-18 08:34:00,6,2.95,17.700000000000003,2011,2,18,United Kingdom
544337,22822,13425,2011-02-18 08:34:00,2,5.95,11.9,2011,2,18,United Kingdom
544337,84879,13425,2011-02-18 08:34:00,8,1.69,13.52,2011,2,18,United Kingdom
544337,21987,13425,2011-02-18 08:34:00,12,0.65,7.800000000000001,2011,2,18,United Kingdom
544337,47590B,13425,2011-02-18 08:34:00,3,5.45,16.35,2011,2,18,United Kingdom
544337,22355,13425,2011-02-18 08:34:00,10,0.85,8.5,2011,2,18,United Kingdom
544337,20727,13425,2011-02-18 08:34:00,10,1.65,16.5,2011,2,18,United Kingdom
544337,20728,13425,2011-02-18 08:34:00,10,1.65,16.5,2011,2,18,United Kingdom
544337,22382,13425,2011-02-18 08:34:00,10,1.65,16.5,2011,2,18,United Kingdom
544337,84997D,13425,2011-02-18 08:34:00,4,4.15,16.6,2011,2,18,United Kingdom
544337,84997C,13425,2011-02-18 08:34:00,4,4.15,16.6,2011,2,18,United Kingdom
544337,22437,13425,2011-02-18 08:34:00,20,0.85,17.0,2011,2,18,United Kingdom
544337,21327,13425,2011-02-18 08:34:00,12,1.65,19.799999999999997,2011,2,18,United Kingdom
544337,21495,13425,2011-02-18 08:34:00,25,0.42,10.5,2011,2,18,United Kingdom
544337,22384,13425,2011-02-18 08:34:00,10,1.65,16.5,2011,2,18,United Kingdom
544337,21213,13425,2011-02-18 08:34:00,24,0.55,13.200000000000001,2011,2,18,United Kingdom
544338,21210,12852,2011-02-18 08:47:00,12,1.45,17.4,2011,2,18,United Kingdom
544338,22898,12852,2011-02-18 08:47:00,8,1.95,15.6,2011,2,18,United Kingdom
544338,22698,12852,2011-02-18 08:47:00,6,2.95,17.700000000000003,2011,2,18,United Kingdom
544338,21211,12852,2011-02-18 08:47:00,12,1.45,17.4,2011,2,18,United Kingdom
544338,22367,12852,2011-02-18 08:47:00,8,1.95,15.6,2011,2,18,United Kingdom
544338,22720,12852,2011-02-18 08:47:00,3,4.95,14.850000000000001,2011,2,18,United Kingdom
544338,22644,12852,2011-02-18 08:47:00,24,1.45,34.8,2011,2,18,United Kingdom
544338,22416,12852,2011-02-18 08:47:00,12,1.45,17.4,2011,2,18,United Kingdom
544338,21974,12852,2011-02-18 08:47:00,12,1.45,17.4,2011,2,18,United Kingdom
544338,22697,12852,2011-02-18 08:47:00,6,2.95,17.700000000000003,2011,2,18,United Kingdom
544338,21843,12852,2011-02-18 08:47:00,2,10.95,21.9,2011,2,18,United Kingdom
544338,22699,12852,2011-02-18 08:47:00,6,2.95,17.700000000000003,2011,2,18,United Kingdom
544338,22138,12852,2011-02-18 08:47:00,3,4.95,14.850000000000001,2011,2,18,United Kingdom
544338,22617,12852,2011-02-18 08:47:00,3,4.95,14.850000000000001,2011,2,18,United Kingdom
544338,20914,12852,2011-02-18 08:47:00,6,2.95,17.700000000000003,2011,2,18,United Kingdom
544338,21975,12852,2011-02-18 08:47:00,24,0.55,13.200000000000001,2011,2,18,United Kingdom
544338,22423,12852,2011-02-18 08:47:00,2,12.75,25.5,2011,2,18,United Kingdom
544339,22423,15228,2011-02-18 09:04:00,6,12.75,76.5,2011,2,18,United Kingdom
544339,22697,15228,2011-02-18 09:04:00,6,2.95,17.700000000000003,2011,2,18,United Kingdom
544339,22699,15228,2011-02-18 09:04:00,6,2.95,17.700000000000003,2011,2,18,United Kingdom
544339,22698,15228,2011-02-18 09:04:00,6,2.95,17.700000000000003,2011,2,18,United Kingdom
544339,22927,15228,2011-02-18 09:04:00,4,5.95,23.8,2011,2,18,United Kingdom
544339,22926,15228,2011-02-18 09:04:00,4,5.95,23.8,2011,2,18,United Kingdom
544339,22907,15228,2011-02-18 09:04:00,12,0.85,10.2,2011,2,18,United Kingdom
544339,22978,15228,2011-02-18 09:04:00,6,3.75,22.5,2011,2,18,United Kingdom
544339,22980,15228,2011-02-18 09:04:00,12,1.65,19.799999999999997,2011,2,18,United Kingdom
544339,22960,15228,2011-02-18 09:04:00,12,3.75,45.0,2011,2,18,United Kingdom
544339,22966,15228,2011-02-18 09:04:00,12,1.25,15.0,2011,2,18,United Kingdom
544339,22993,15228,2011-02-18 09:04:00,12,1.25,15.0,2011,2,18,United Kingdom
544339,22961,15228,2011-02-18 09:04:00,24,1.45,34.8,2011,2,18,United Kingdom
544339,22720,15228,2011-02-18 09:04:00,3,4.95,14.850000000000001,2011,2,18,United Kingdom
544339,22969,15228,2011-02-18 09:04:00,24,1.45,34.8,2011,2,18,United Kingdom
544339,22990,15228,2011-02-18 09:04:00,4,4.95,19.8,2011,2,18,United Kingdom
544339,22989,15228,2011-02-18 09:04:00,12,3.25,39.0,2011,2,18,United Kingdom
544339,22666,15228,2011-02-18 09:04:00,6,2.95,17.700000000000003,2011,2,18,United Kingdom
544339,22508,15228,2011-02-18 09:04:00,4,3.75,15.0,2011,2,18,United Kingdom
544339,22779,15228,2011-02-18 09:04:00,4,4.25,17.0,2011,2,18,United Kingdom
544339,22147,15228,2011-02-18 09:04:00,12,1.45,17.4,2011,2,18,United Kingdom
544339,22750,15228,2011-02-18 09:04:00,4,3.75,15.0,2011,2,18,United Kingdom
544339,22749,15228,2011-02-18 09:04:00,4,3.75,15.0,2011,2,18,United Kingdom
544339,20972,15228,2011-02-18 09:04:00,12,1.25,15.0,2011,2,18,United Kingdom
544339,22273,15228,2011-02-18 09:04:00,6,2.95,17.700000000000003,2011,2,18,United Kingdom
544339,20970,15228,2011-02-18 09:04:00,4,3.75,15.0,2011,2,18,United Kingdom
544339,22951,15228,2011-02-18 09:04:00,120,0.42,50.4,2011,2,18,United Kingdom
544339,22661,15228,2011-02-18 09:04:00,10,0.85,8.5,2011,2,18,United Kingdom
544339,22083,15228,2011-02-18 09:04:00,40,2.55,102.0,2011,2,18,United Kingdom
544339,84991,15228,2011-02-18 09:04:00,120,0.42,50.4,2011,2,18,United Kingdom
544339,21977,15228,2011-02-18 09:04:00,120,0.42,50.4,2011,2,18,United Kingdom
544339,21212,15228,2011-02-18 09:04:00,120,0.42,50.4,2011,2,18,United Kingdom
544340,72351A,12527,2011-02-18 09:41:00,24,2.1,50.400000000000006,2011,2,18,Germany
544340,72351B,12527,2011-02-18 09:41:00,24,2.1,50.400000000000006,2011,2,18,Germany
544340,85170C,12527,2011-02-18 09:41:00,12,2.1,25.200000000000003,2011,2,18,Germany
544340,21977,12527,2011-02-18 09:41:00,24,0.55,13.200000000000001,2011,2,18,Germany
544340,84991,12527,2011-02-18 09:41:00,24,0.55,13.200000000000001,2011,2,18,Germany
544341,15036,13012,2011-02-18 09:43:00,12,0.75,9.0,2011,2,18,United Kingdom
544341,22649,13012,2011-02-18 09:43:00,8,4.95,39.6,2011,2,18,United Kingdom
544341,37446,13012,2011-02-18 09:43:00,8,1.45,11.6,2011,2,18,United Kingdom
544341,21232,13012,2011-02-18 09:43:00,12,1.25,15.0,2011,2,18,United Kingdom
544341,22567,13012,2011-02-18 09:43:00,12,1.25,15.0,2011,2,18,United Kingdom
544341,82552,13012,2011-02-18 09:43:00,12,1.45,17.4,2011,2,18,United Kingdom
544341,85152,13012,2011-02-18 09:43:00,12,2.1,25.200000000000003,2011,2,18,United Kingdom
